ticket_id,customer_id,issue_type,priority,created_date,resolution_status,resolution_time_hours,satisfaction_rating,channel
TICK_02893,CUST_09631,Product Inquiry,Medium,2024-06-18,Escalated,14.0,,Chat
TICK_02894,CUST_06057,Billing,Low,2024-12-25,Escalated,2.2,4.0,Email
TICK_02895,CUST_02852,Feature Request,Low,2023-12-02,Resolved,46.9,,Email
TICK_02896,CUST_02291,Billing,Low,2025-06-29,Closed,7.0,,In-App
TICK_02897,CUST_07001,Billing,Medium,2023-08-31,Closed,60.0,4.0,Chat
TICK_02898,CUST_09057,Feature Request,Low,2023-09-07,Closed,21.1,4.0,In-App
TICK_02899,CUST_08013,Billing,Medium,2023-06-30,Closed,4.0,,Phone
TICK_02900,CUST_02665,Billing,Medium,2025-04-23,Escalated,87.0,4.0,Email
TICK_02901,CUST_08153,Billing,Low,2024-06-18,Closed,3.6,,In-App
TICK_02902,CUST_00026,Product Inquiry,Critical,2025-03-02,Escalated,8.2,,In-App
TICK_02903,CUST_05418,Feature Request,Medium,2025-03-09,In Progress,116.8,1.0,Email
TICK_02904,CUST_08352,Feature Request,Critical,2025-03-26,Closed,5.4,3.0,Phone
TICK_02905,CUST_09024,Product Inquiry,Low,2024-11-06,In Progress,20.5,,In-App
TICK_02906,CUST_00003,Product Inquiry,Low,2024-01-15,Escalated,85.7,,Email
TICK_02907,CUST_03662,Technical,Medium,2024-10-07,In Progress,4.9,,Email
TICK_02908,CUST_08130,Product Inquiry,Low,2024-05-10,In Progress,64.7,,Email
TICK_02909,CUST_04134,Billing,Medium,2025-06-05,Closed,4.0,,Email
TICK_02910,CUST_03519,Feature Request,High,2025-01-06,Closed,12.8,3.0,Email
TICK_02911,CUST_05614,Complaint,Medium,2024-05-12,In Progress,41.4,4.0,Chat
TICK_02912,CUST_06906,Technical,High,2024-03-14,Resolved,8.3,1.0,Email
TICK_02913,CUST_08847,Billing,High,2025-01-30,Resolved,29.3,,Chat
TICK_02914,CUST_06369,Billing,Low,2024-07-27,Closed,33.5,3.0,Chat
TICK_02915,CUST_09220,Billing,Low,2025-01-30,Closed,2.5,3.0,In-App
TICK_02916,CUST_03554,Product Inquiry,Low,2023-12-07,In Progress,62.2,1.0,Email
TICK_02917,CUST_06449,Complaint,Low,2025-03-03,Closed,11.2,5.0,Chat
TICK_02918,CUST_05740,Feature Request,Critical,2024-04-05,In Progress,52.2,1.0,In-App
TICK_02919,CUST_08693,Billing,High,2023-12-15,Escalated,41.6,4.0,Phone
TICK_02920,CUST_06151,Technical,Medium,2024-01-26,Closed,50.4,5.0,Phone
TICK_02921,CUST_09698,Technical,High,2023-10-31,Closed,17.8,,Email
TICK_02922,CUST_07194,Complaint,Medium,2024-07-08,Closed,22.4,2.0,In-App
TICK_02923,CUST_01772,Technical,Low,2023-12-30,Escalated,25.5,5.0,Email
TICK_02924,CUST_08024,Technical,Low,2025-03-25,Escalated,2.9,,Phone
TICK_02925,CUST_03124,Feature Request,Medium,2025-05-28,Resolved,1.0,,Phone
TICK_02926,CUST_05427,Billing,Medium,2023-10-10,In Progress,7.1,2.0,In-App
TICK_02927,CUST_08267,Technical,High,2025-08-31,Closed,27.7,,Email
TICK_02928,CUST_02976,Billing,Low,2024-03-26,Closed,11.9,,In-App
TICK_02929,CUST_02534,Product Inquiry,High,2024-08-22,In Progress,48.3,1.0,Phone
TICK_02930,CUST_08785,Billing,High,2025-02-19,Resolved,4.5,2.0,In-App
TICK_02931,CUST_08000,Billing,Medium,2024-05-10,In Progress,18.0,2.0,Chat
TICK_02932,CUST_09676,Billing,Medium,2025-03-10,Closed,51.6,5.0,Email
TICK_02933,CUST_00390,Complaint,Medium,2024-12-08,Escalated,30.3,,Chat
TICK_02934,CUST_09920,Technical,Low,2024-02-22,Closed,46.0,,Chat
TICK_02935,CUST_03903,Technical,Low,2025-02-03,Closed,31.8,,Email
TICK_02936,CUST_03709,Technical,Medium,2024-07-18,Escalated,1.9,2.0,Email
TICK_02937,CUST_08690,Billing,Low,2024-06-28,Closed,14.7,5.0,In-App
TICK_02938,CUST_01054,Complaint,Medium,2025-01-15,Resolved,2.6,3.0,Email
TICK_02939,CUST_07764,Billing,Medium,2025-02-14,Escalated,3.8,,In-App
TICK_02940,CUST_00126,Complaint,Medium,2024-09-13,Closed,33.8,,Phone
TICK_02941,CUST_00509,Technical,Low,2025-04-14,Escalated,21.8,1.0,Chat
TICK_02942,CUST_05434,Complaint,High,2025-02-22,Escalated,2.6,3.0,In-App
TICK_02943,CUST_08551,Billing,Medium,2023-11-30,Resolved,4.9,5.0,Phone
TICK_02944,CUST_00243,Product Inquiry,Medium,2023-07-24,Resolved,7.7,,Phone
TICK_02945,CUST_02095,Billing,Medium,2024-03-06,Resolved,83.1,1.0,In-App
TICK_02946,CUST_09995,Technical,Medium,2024-11-18,Escalated,22.4,3.0,Phone
TICK_02947,CUST_02018,Product Inquiry,Medium,2024-02-12,Resolved,32.9,3.0,Phone
TICK_02948,CUST_08402,Product Inquiry,Low,2024-10-07,Escalated,10.7,,In-App
TICK_02949,CUST_07666,Technical,Low,2024-07-04,In Progress,12.7,1.0,Chat
TICK_02950,CUST_08550,Billing,Medium,2024-09-26,Closed,53.1,,Email
TICK_02951,CUST_03909,Technical,Low,2024-10-17,In Progress,5.7,,In-App
TICK_02952,CUST_01002,Feature Request,Low,2024-05-25,In Progress,28.0,4.0,In-App
TICK_02953,CUST_03443,Product Inquiry,Low,2024-04-16,In Progress,35.3,,In-App
TICK_02954,CUST_05922,Technical,Medium,2024-03-10,Resolved,21.0,4.0,Email
TICK_02955,CUST_04787,Complaint,Medium,2025-01-25,In Progress,105.3,,In-App
TICK_02956,CUST_08561,Complaint,Medium,2024-01-14,Closed,65.7,,Chat
TICK_02957,CUST_01300,Technical,Low,2024-06-30,Closed,11.0,3.0,Phone
TICK_02958,CUST_02746,Technical,High,2025-01-02,Closed,11.9,1.0,Chat
TICK_02959,CUST_01880,Product Inquiry,Medium,2024-10-21,Resolved,25.2,,Chat
TICK_02960,CUST_07525,Technical,Medium,2025-03-09,Resolved,10.0,,Chat
TICK_02961,CUST_07482,Technical,Low,2025-07-06,In Progress,13.2,2.0,In-App
TICK_02962,CUST_02145,Technical,Low,2024-12-18,Closed,1.8,2.0,Email
TICK_02963,CUST_03192,Billing,Medium,2025-06-01,In Progress,20.3,3.0,Email
TICK_02964,CUST_00734,Complaint,Medium,2024-07-31,In Progress,14.8,4.0,In-App
TICK_02965,CUST_04587,Feature Request,High,2024-11-29,In Progress,3.6,1.0,Phone
TICK_02966,CUST_03754,Feature Request,Low,2023-12-13,In Progress,9.2,1.0,In-App
TICK_02967,CUST_08899,Billing,Medium,2024-03-22,In Progress,61.3,,Chat
TICK_02968,CUST_04893,Technical,Medium,2024-11-21,Escalated,51.7,4.0,Phone
TICK_02969,CUST_00593,Product Inquiry,Medium,2025-05-17,Resolved,4.4,,Phone
TICK_02970,CUST_04269,Billing,Medium,2024-10-14,Escalated,37.0,4.0,In-App
TICK_02971,CUST_01717,Billing,Low,2024-02-06,Escalated,10.7,2.0,Chat
TICK_02972,CUST_07052,Feature Request,High,2024-11-20,Escalated,72.3,,Chat
TICK_02973,CUST_06726,Technical,Low,2023-12-20,Closed,10.6,,Chat
TICK_02974,CUST_07734,Complaint,Low,2024-03-20,Resolved,57.8,1.0,Email
TICK_02975,CUST_01566,Feature Request,Low,2023-12-26,In Progress,29.7,4.0,Email
TICK_02976,CUST_00498,Complaint,Medium,2024-10-02,Resolved,42.2,4.0,In-App
TICK_02977,CUST_02624,Billing,Low,2025-09-26,Escalated,4.8,,Chat
TICK_02978,CUST_04869,Billing,Medium,2025-05-26,In Progress,10.1,1.0,In-App
TICK_02979,CUST_03734,Billing,Medium,2023-10-31,Escalated,7.2,,In-App
TICK_02980,CUST_08083,Feature Request,Low,2025-09-01,Closed,6.4,5.0,In-App
TICK_02981,CUST_00737,Complaint,Low,2025-07-12,Resolved,28.6,3.0,Chat
TICK_02982,CUST_02120,Technical,Medium,2024-11-12,Escalated,34.4,,In-App
TICK_02983,CUST_07768,Complaint,Medium,2025-09-13,In Progress,15.8,3.0,Email
TICK_02984,CUST_00822,Complaint,Low,2023-09-12,Closed,34.1,1.0,Chat
TICK_02985,CUST_00437,Complaint,Low,2024-03-17,In Progress,17.1,,In-App
TICK_02986,CUST_00904,Complaint,Medium,2024-10-01,Closed,13.7,,In-App
TICK_02987,CUST_01898,Complaint,Medium,2025-04-14,Escalated,5.7,,Phone
TICK_02988,CUST_02907,Product Inquiry,Medium,2025-05-19,Resolved,5.0,,Email
TICK_02989,CUST_04538,Technical,Low,2025-02-08,In Progress,8.7,5.0,Email
TICK_02990,CUST_09265,Complaint,High,2023-10-28,Closed,73.3,1.0,Phone
TICK_02991,CUST_03504,Technical,Low,2024-10-25,Closed,10.3,1.0,Chat
TICK_02992,CUST_07013,Product Inquiry,Medium,2025-02-27,In Progress,43.0,3.0,Email
TICK_02993,CUST_06646,Feature Request,High,2023-08-04,Closed,6.1,2.0,Chat
TICK_02994,CUST_05518,Technical,Medium,2023-10-24,Resolved,13.9,3.0,Phone
TICK_02995,CUST_01148,Technical,Medium,2025-04-13,Closed,5.1,5.0,Email
TICK_02996,CUST_08345,Billing,High,2024-07-21,Closed,14.4,2.0,Email
TICK_02997,CUST_02067,Technical,Medium,2024-07-06,Escalated,18.6,,Chat
TICK_02998,CUST_07810,Product Inquiry,High,2024-06-20,In Progress,1.4,1.0,In-App
TICK_02999,CUST_00662,Complaint,Medium,2024-05-07,Resolved,10.7,4.0,Phone
TICK_03000,CUST_09185,Product Inquiry,Medium,2024-02-29,Resolved,9.3,2.0,Phone
TICK_03001,CUST_07294,Feature Request,Medium,2024-04-27,In Progress,14.9,,In-App
TICK_03002,CUST_08176,Product Inquiry,Low,2024-07-08,In Progress,9.7,4.0,Email
TICK_03003,CUST_02514,Billing,Medium,2024-08-23,Resolved,9.1,2.0,Email
TICK_03004,CUST_08125,Product Inquiry,Low,2023-10-11,In Progress,3.1,4.0,Phone
TICK_03005,CUST_03137,Billing,High,2024-10-04,Resolved,15.5,2.0,Phone
TICK_03006,CUST_05042,Billing,High,2025-09-19,Closed,39.4,5.0,In-App
TICK_03007,CUST_09428,Feature Request,Medium,2024-06-11,Escalated,4.4,,Chat
TICK_03008,CUST_08865,Billing,High,2024-07-25,Resolved,1.4,5.0,Phone
TICK_03009,CUST_04661,Feature Request,Medium,2024-02-29,Resolved,30.9,1.0,Email
TICK_03010,CUST_07827,Feature Request,Medium,2023-11-05,Resolved,3.2,,Chat
TICK_03011,CUST_01599,Feature Request,Critical,2024-04-14,Resolved,9.4,4.0,Chat
TICK_03012,CUST_00995,Feature Request,Medium,2025-04-29,Closed,13.5,,In-App
TICK_03013,CUST_02067,Product Inquiry,High,2024-04-10,Escalated,47.8,,Email
TICK_03014,CUST_04186,Feature Request,Low,2025-05-14,Resolved,21.3,1.0,In-App
TICK_03015,CUST_01439,Billing,Low,2025-04-28,Resolved,22.6,,Chat
TICK_03016,CUST_01083,Technical,Medium,2024-11-21,In Progress,69.4,5.0,Email
TICK_03017,CUST_04009,Complaint,Medium,2024-04-17,Resolved,21.1,,In-App
TICK_03018,CUST_01486,Product Inquiry,Medium,2024-09-25,In Progress,9.1,1.0,In-App
TICK_03019,CUST_02414,Feature Request,Low,2025-09-05,Escalated,70.2,,In-App
TICK_03020,CUST_06002,Technical,High,2024-04-28,Escalated,21.6,1.0,Chat
TICK_03021,CUST_01443,Feature Request,Medium,2024-09-05,Resolved,17.8,2.0,Email
TICK_03022,CUST_02431,Technical,Low,2024-12-06,Closed,28.4,,Email
TICK_03023,CUST_05122,Billing,Medium,2024-04-10,In Progress,97.8,,Chat
TICK_03024,CUST_02060,Product Inquiry,Low,2023-12-31,In Progress,13.0,,In-App
TICK_03025,CUST_05236,Feature Request,High,2024-07-19,In Progress,22.5,,Email
TICK_03026,CUST_09124,Feature Request,Low,2025-08-19,Resolved,0.6,1.0,Phone
TICK_03027,CUST_05274,Feature Request,Low,2023-08-24,Escalated,115.4,4.0,In-App
TICK_03028,CUST_03579,Product Inquiry,Low,2025-05-10,Escalated,9.1,4.0,In-App
TICK_03029,CUST_06467,Complaint,Low,2025-04-23,Closed,4.4,1.0,Email
TICK_03030,CUST_09406,Complaint,Low,2024-11-20,Escalated,34.9,2.0,Phone
TICK_03031,CUST_01539,Feature Request,High,2024-05-22,Escalated,8.5,1.0,In-App
TICK_03032,CUST_04218,Billing,Medium,2024-12-16,Closed,27.7,,Chat
TICK_03033,CUST_05424,Product Inquiry,Medium,2025-08-14,Escalated,0.9,,In-App
TICK_03034,CUST_09230,Billing,Medium,2023-12-01,In Progress,23.1,,Chat
TICK_03035,CUST_04789,Product Inquiry,Medium,2023-07-24,Escalated,11.8,2.0,Chat
TICK_03036,CUST_07549,Product Inquiry,Medium,2025-07-28,Closed,13.0,3.0,Phone
TICK_03037,CUST_01670,Product Inquiry,High,2025-03-31,Closed,50.6,2.0,Phone
TICK_03038,CUST_01405,Product Inquiry,Low,2024-12-19,Resolved,46.7,2.0,Email
TICK_03039,CUST_02584,Technical,Low,2024-07-20,Escalated,25.2,1.0,Phone
TICK_03040,CUST_01673,Complaint,Medium,2025-02-17,In Progress,25.3,1.0,Chat
TICK_03041,CUST_00702,Product Inquiry,Medium,2024-03-05,In Progress,19.5,5.0,In-App
TICK_03042,CUST_01185,Product Inquiry,Low,2025-02-08,In Progress,18.6,5.0,Chat
TICK_03043,CUST_04677,Technical,Medium,2025-07-12,Resolved,18.1,4.0,Email
TICK_03044,CUST_04745,Feature Request,Medium,2024-07-26,Escalated,60.1,4.0,Phone
TICK_03045,CUST_05516,Feature Request,Low,2024-08-27,Closed,46.8,4.0,Chat
TICK_03046,CUST_00876,Complaint,Critical,2024-11-18,Closed,45.1,,Chat
TICK_03047,CUST_09042,Product Inquiry,Medium,2024-01-15,Resolved,40.7,,Chat
TICK_03048,CUST_04567,Complaint,Medium,2025-05-25,Resolved,10.8,4.0,In-App
TICK_03049,CUST_07093,Billing,Low,2024-10-17,In Progress,2.5,1.0,Phone
TICK_03050,CUST_03351,Complaint,Low,2025-03-04,Resolved,1.8,,In-App
TICK_03051,CUST_02884,Billing,Medium,2025-03-17,Closed,75.0,4.0,Email
TICK_03052,CUST_07122,Feature Request,Medium,2024-11-15,Closed,2.8,5.0,Email
TICK_03053,CUST_06762,Complaint,High,2024-12-03,In Progress,56.4,2.0,Phone
TICK_03054,CUST_05045,Billing,Low,2025-08-29,In Progress,11.2,1.0,Phone
TICK_03055,CUST_08093,Billing,High,2024-09-14,Escalated,1.7,5.0,Email
TICK_03056,CUST_07775,Technical,Low,2024-09-02,Closed,14.1,3.0,In-App
TICK_03057,CUST_07468,Billing,Medium,2024-02-14,Resolved,9.8,,Chat
TICK_03058,CUST_08883,Technical,Low,2023-11-24,Closed,5.8,,In-App
TICK_03059,CUST_03098,Technical,Low,2024-08-28,Escalated,23.2,,Chat
TICK_03060,CUST_04284,Billing,Low,2023-11-26,In Progress,10.3,,Chat
TICK_03061,CUST_09388,Technical,Low,2024-01-17,Closed,7.7,2.0,Chat
TICK_03062,CUST_06654,Product Inquiry,Low,2024-03-09,In Progress,33.9,,In-App
TICK_03063,CUST_04451,Product Inquiry,Medium,2025-07-02,Escalated,12.6,4.0,In-App
TICK_03064,CUST_09470,Technical,High,2024-01-01,In Progress,28.6,5.0,Phone
TICK_03065,CUST_02521,Technical,Medium,2024-05-20,Resolved,22.2,3.0,In-App
TICK_03066,CUST_08505,Product Inquiry,High,2024-06-21,Closed,8.5,,Chat
TICK_03067,CUST_01255,Complaint,Low,2024-12-19,Closed,30.2,,In-App
TICK_03068,CUST_07220,Product Inquiry,Low,2024-07-22,Escalated,49.3,3.0,Phone
TICK_03069,CUST_02959,Technical,Low,2024-12-12,Closed,43.4,,Email
TICK_03070,CUST_07916,Feature Request,High,2024-02-27,In Progress,63.8,4.0,In-App
TICK_03071,CUST_07210,Technical,Low,2023-10-09,In Progress,30.9,1.0,In-App
TICK_03072,CUST_07957,Feature Request,Medium,2024-03-13,Closed,8.4,,In-App
TICK_03073,CUST_06396,Billing,Medium,2024-09-10,Escalated,4.6,3.0,Phone
TICK_03074,CUST_00556,Feature Request,Medium,2024-09-27,Resolved,14.5,3.0,Phone
TICK_03075,CUST_07904,Billing,Medium,2024-12-31,In Progress,50.0,,Email
TICK_03076,CUST_07222,Billing,Low,2023-10-28,Closed,14.6,5.0,Phone
TICK_03077,CUST_03297,Technical,High,2025-05-04,Closed,58.6,2.0,In-App
TICK_03078,CUST_01295,Billing,Low,2024-09-19,Closed,35.6,4.0,Phone
TICK_03079,CUST_02500,Complaint,Low,2024-11-02,Resolved,5.2,4.0,Chat
TICK_03080,CUST_03825,Product Inquiry,Medium,2023-11-12,Closed,45.6,2.0,Chat
TICK_03081,CUST_05446,Complaint,Medium,2024-04-06,Escalated,35.7,,Phone
TICK_03082,CUST_03389,Product Inquiry,Medium,2024-01-02,Escalated,8.5,2.0,In-App
TICK_03083,CUST_09563,Complaint,Low,2025-03-17,Resolved,13.8,3.0,In-App
TICK_03084,CUST_01065,Complaint,Medium,2024-02-06,In Progress,0.3,,Phone
TICK_03085,CUST_06274,Billing,Medium,2023-08-19,In Progress,15.3,1.0,In-App
TICK_03086,CUST_05373,Complaint,Medium,2023-09-02,In Progress,9.6,3.0,Phone
TICK_03087,CUST_02074,Complaint,Medium,2024-12-28,In Progress,59.2,,In-App
TICK_03088,CUST_03745,Billing,Medium,2024-06-13,Resolved,2.6,3.0,Phone
TICK_03089,CUST_01101,Billing,Low,2025-01-04,Closed,12.0,,Email
TICK_03090,CUST_06043,Feature Request,Medium,2024-10-18,Escalated,18.9,3.0,Phone
TICK_03091,CUST_02663,Technical,Medium,2023-12-05,Closed,24.4,1.0,Phone
TICK_03092,CUST_03400,Product Inquiry,Medium,2025-06-25,In Progress,50.0,4.0,In-App
TICK_03093,CUST_08752,Technical,High,2024-03-28,Escalated,47.1,1.0,Email
TICK_03094,CUST_00113,Technical,Low,2024-04-19,In Progress,16.2,,Phone
TICK_03095,CUST_06030,Complaint,Low,2024-08-05,Resolved,42.9,5.0,Chat
TICK_03096,CUST_07239,Complaint,High,2024-07-06,Escalated,20.2,1.0,In-App
TICK_03097,CUST_04704,Feature Request,Low,2024-01-18,Closed,9.3,,Email
TICK_03098,CUST_05682,Feature Request,Medium,2024-10-27,In Progress,34.3,1.0,In-App
TICK_03099,CUST_09273,Technical,High,2024-04-29,Escalated,13.2,1.0,Phone
TICK_03100,CUST_03702,Complaint,Medium,2024-04-11,Closed,23.4,,In-App
TICK_03101,CUST_07412,Billing,Medium,2025-07-06,In Progress,11.4,3.0,Chat
TICK_03102,CUST_07206,Billing,High,2024-01-18,In Progress,2.8,,Phone
TICK_03103,CUST_02416,Feature Request,Medium,2024-12-19,Resolved,17.0,3.0,Email
TICK_03104,CUST_08039,Feature Request,Medium,2024-01-29,Resolved,26.9,,Email
TICK_03105,CUST_02802,Billing,Low,2024-08-29,Closed,58.1,,In-App
TICK_03106,CUST_04476,Billing,Medium,2024-08-15,In Progress,19.8,3.0,In-App
TICK_03107,CUST_04909,Technical,Low,2025-01-08,Escalated,14.4,,In-App
TICK_03108,CUST_09071,Technical,Medium,2024-08-18,Closed,29.4,,Email
TICK_03109,CUST_08748,Complaint,Medium,2025-05-14,Closed,1.7,,In-App
TICK_03110,CUST_02894,Complaint,Medium,2024-06-26,In Progress,3.5,,In-App
TICK_03111,CUST_00031,Complaint,High,2023-10-04,Resolved,7.5,5.0,Chat
TICK_03112,CUST_06908,Complaint,Low,2025-06-24,Resolved,1.7,1.0,Email
TICK_03113,CUST_04760,Complaint,Critical,2025-06-24,In Progress,7.8,5.0,Email
TICK_03114,CUST_07878,Product Inquiry,Low,2023-10-10,Resolved,3.3,,Chat
TICK_03115,CUST_08307,Feature Request,High,2025-07-05,In Progress,0.6,1.0,Phone
TICK_03116,CUST_07229,Complaint,Low,2023-07-23,Escalated,35.0,5.0,In-App
TICK_03117,CUST_03980,Billing,Medium,2024-04-23,In Progress,16.0,3.0,Phone
TICK_03118,CUST_07966,Billing,Low,2024-09-06,Closed,10.0,,Email
TICK_03119,CUST_08389,Billing,Medium,2024-06-27,Resolved,33.3,3.0,Phone
TICK_03120,CUST_04451,Feature Request,Medium,2025-05-31,Escalated,30.0,3.0,In-App
TICK_03121,CUST_00159,Billing,Low,2025-09-09,Escalated,9.3,,In-App
TICK_03122,CUST_01063,Product Inquiry,Medium,2024-09-10,Closed,18.2,,Phone
TICK_03123,CUST_08522,Technical,Medium,2023-11-30,Resolved,9.3,4.0,Chat
TICK_03124,CUST_04480,Billing,Medium,2025-05-20,Closed,3.5,5.0,Email
TICK_03125,CUST_08228,Complaint,Low,2024-06-22,Escalated,17.6,5.0,Chat
TICK_03126,CUST_00711,Complaint,Medium,2024-12-15,Resolved,10.0,,Chat
TICK_03127,CUST_03728,Feature Request,Critical,2025-01-13,Closed,13.1,2.0,Phone
TICK_03128,CUST_02176,Technical,Medium,2024-04-06,Closed,52.5,,Chat
TICK_03129,CUST_08754,Complaint,Medium,2024-04-15,Escalated,3.4,4.0,Phone
TICK_03130,CUST_01604,Product Inquiry,Low,2025-04-22,In Progress,36.8,2.0,Chat
TICK_03131,CUST_07003,Feature Request,Medium,2025-01-19,In Progress,3.7,3.0,Email
TICK_03132,CUST_09691,Product Inquiry,Medium,2024-01-11,Escalated,20.3,3.0,In-App
TICK_03133,CUST_03170,Product Inquiry,Low,2024-08-23,In Progress,29.4,2.0,Chat
TICK_03134,CUST_08426,Complaint,Medium,2025-06-13,Resolved,11.9,,Phone
TICK_03135,CUST_02212,Complaint,Low,2024-11-27,Closed,3.2,1.0,Chat
TICK_03136,CUST_04554,Billing,Low,2025-07-08,Resolved,59.1,3.0,Email
TICK_03137,CUST_06890,Product Inquiry,Low,2024-06-12,Closed,18.2,,Chat
TICK_03138,CUST_02431,Technical,Low,2024-08-14,Resolved,24.9,2.0,In-App
TICK_03139,CUST_09711,Billing,Low,2024-04-25,Closed,20.1,,Email
TICK_03140,CUST_07307,Technical,High,2024-08-23,Resolved,103.4,,Chat
TICK_03141,CUST_03079,Product Inquiry,Medium,2024-01-21,Escalated,4.7,,Phone
TICK_03142,CUST_07224,Complaint,Low,2024-01-01,Escalated,32.0,,Chat
TICK_03143,CUST_03748,Technical,Low,2024-09-22,Resolved,26.2,2.0,In-App
TICK_03144,CUST_05574,Feature Request,High,2025-07-11,In Progress,4.1,,In-App
TICK_03145,CUST_01625,Complaint,Low,2024-03-03,In Progress,1.8,,In-App
TICK_03146,CUST_01912,Billing,Medium,2024-12-19,Resolved,92.5,,Chat
TICK_03147,CUST_02064,Technical,Medium,2024-07-16,Escalated,9.1,1.0,In-App
TICK_03148,CUST_06493,Feature Request,Medium,2025-06-28,Resolved,8.2,,Email
TICK_03149,CUST_08411,Product Inquiry,Medium,2024-04-26,Closed,17.5,,Chat
TICK_03150,CUST_04721,Complaint,Low,2024-06-25,Closed,7.2,4.0,In-App
TICK_03151,CUST_00156,Technical,Medium,2024-04-14,Resolved,16.5,1.0,Email
TICK_03152,CUST_02689,Billing,Medium,2024-03-22,Closed,38.6,5.0,Phone
TICK_03153,CUST_09795,Technical,Medium,2024-03-30,Escalated,4.3,,Phone
TICK_03154,CUST_08335,Billing,Low,2024-10-30,In Progress,19.3,,Phone
TICK_03155,CUST_07530,Complaint,High,2025-03-15,In Progress,0.2,,Phone
TICK_03156,CUST_00727,Feature Request,Medium,2025-07-05,Closed,15.7,5.0,In-App
TICK_03157,CUST_09205,Complaint,Medium,2025-06-02,Escalated,11.8,,Chat
TICK_03158,CUST_06107,Technical,High,2025-07-10,Escalated,54.6,,Phone
TICK_03159,CUST_06887,Product Inquiry,High,2024-10-12,Escalated,27.6,4.0,In-App
TICK_03160,CUST_02580,Product Inquiry,Low,2024-04-29,Closed,126.4,,In-App
TICK_03161,CUST_02574,Product Inquiry,High,2024-05-27,In Progress,22.5,,Email
TICK_03162,CUST_09482,Feature Request,Medium,2025-01-16,Closed,8.9,,Phone
TICK_03163,CUST_09750,Product Inquiry,Medium,2025-07-13,Closed,31.8,,In-App
TICK_03164,CUST_05019,Product Inquiry,Medium,2024-10-25,Resolved,21.1,,Chat
TICK_03165,CUST_09593,Product Inquiry,Low,2025-05-08,Resolved,13.2,5.0,In-App
TICK_03166,CUST_01777,Technical,Medium,2025-06-25,In Progress,122.2,4.0,In-App
TICK_03167,CUST_03410,Feature Request,Low,2023-12-11,Escalated,5.1,,In-App
TICK_03168,CUST_03121,Complaint,Medium,2024-05-27,Closed,20.9,,In-App
TICK_03169,CUST_09567,Technical,Medium,2024-08-07,In Progress,21.6,3.0,Phone
TICK_03170,CUST_01522,Product Inquiry,High,2024-01-05,Closed,66.8,1.0,Email
TICK_03171,CUST_06971,Product Inquiry,Low,2024-02-15,Resolved,23.6,4.0,In-App
TICK_03172,CUST_02910,Feature Request,Medium,2025-07-08,Closed,25.8,5.0,Chat
TICK_03173,CUST_06267,Billing,Low,2023-11-16,Closed,17.1,4.0,Phone
TICK_03174,CUST_02719,Complaint,Medium,2024-11-22,Escalated,11.6,,In-App
TICK_03175,CUST_04714,Technical,High,2025-07-07,Closed,9.6,2.0,Phone
TICK_03176,CUST_05862,Product Inquiry,Medium,2024-01-19,Resolved,3.3,1.0,In-App
TICK_03177,CUST_05895,Billing,Medium,2023-11-16,Escalated,3.9,,Chat
TICK_03178,CUST_08337,Technical,High,2025-05-20,Closed,12.5,,In-App
TICK_03179,CUST_07253,Complaint,Low,2024-05-12,Resolved,12.4,4.0,Phone
TICK_03180,CUST_02430,Billing,Low,2023-08-22,Resolved,22.7,1.0,Phone
TICK_03181,CUST_07392,Technical,Medium,2025-01-10,Closed,50.9,4.0,Phone
TICK_03182,CUST_04016,Feature Request,Low,2024-11-25,In Progress,16.3,,Phone
TICK_03183,CUST_03269,Product Inquiry,Low,2025-10-13,Resolved,40.6,,Email
TICK_03184,CUST_01823,Technical,High,2024-09-14,Escalated,54.1,5.0,Phone
TICK_03185,CUST_05203,Feature Request,High,2023-10-17,Escalated,22.9,2.0,In-App
TICK_03186,CUST_08864,Product Inquiry,Medium,2024-12-18,Closed,19.0,5.0,Phone
TICK_03187,CUST_05297,Product Inquiry,Medium,2023-07-19,Closed,2.4,,Email
TICK_03188,CUST_03211,Technical,Low,2023-11-27,Escalated,1.4,,Chat
TICK_03189,CUST_06039,Technical,Medium,2024-02-04,In Progress,23.8,2.0,Email
TICK_03190,CUST_09384,Technical,High,2025-03-20,In Progress,55.3,4.0,Chat
TICK_03191,CUST_04745,Billing,High,2024-10-15,In Progress,3.7,,Phone
TICK_03192,CUST_03019,Billing,Medium,2023-12-28,Resolved,53.0,,Phone
TICK_03193,CUST_08458,Complaint,Medium,2025-05-29,Escalated,9.5,5.0,Phone
TICK_03194,CUST_09378,Product Inquiry,Low,2023-07-18,Resolved,12.1,5.0,Phone
TICK_03195,CUST_01504,Complaint,Medium,2024-06-11,Resolved,62.8,5.0,Phone
TICK_03196,CUST_04361,Complaint,Medium,2025-01-09,Escalated,50.1,1.0,Chat
TICK_03197,CUST_00175,Feature Request,Low,2023-09-14,Escalated,18.4,,In-App
